signal_name,timestamp_utc,log_time_assumption,log_timestamp_offset_hours_applied,direction,strength,asset,timeframe,position_ticket,provenance,source_file
SEM_FONTE,2026-05-05 12:45:51,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GER40,H1,183151838,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:07:16,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GER40,M5,183163660,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:08:46,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USOIL+,M5,182892090,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:08:46,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USOIL+,M5,182892096,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:16:44,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GER40,H1,183167933,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:21:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M15,183144167,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:21:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GER40,M15,183171086,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:21:35,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M5,183174654,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:30:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GER40,H4,183177757,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:36:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183180003,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:38:10,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,M5,183148887,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:43:57,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDCHF,M15,183164976,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 13:48:04,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,H4,183188268,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 14:12:44,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,H1,183197875,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 14:13:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,183186132,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 14:18:35,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDCHF,M15,183192363,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 14:29:00,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,CHFJPY,M15,183081049,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:01:20,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDCAD,H1,183181709,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:02:50,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,NZDUSD,H1,183030341,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:04:17,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,AUDUSD,H1,183115094,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:11:51,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,H1,183204572,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:16:31,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,H1,183236446,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:21:59,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,H4,183237509,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 15:29:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,UK100,M5,183239065,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 16:34:39,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183263216,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 17:26:58,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,DOGUSD,M5,182891837,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 17:26:58,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,DOGUSD,M5,182891842,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 18:14:19,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183268997,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 18:19:28,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183285535,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 19:05:02,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183295807,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 19:08:18,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183296343,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 19:11:54,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183296538,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 21:03:39,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,CHFJPY,M5,183220697,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-05 22:54:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,M5,183328298,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 00:11:47,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183354156,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 02:13:00,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183429550,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 02:16:19,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183430448,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 02:19:09,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GBPJPY,M5,183082031,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 05:06:59,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDJPY,M5,183485044,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 05:56:15,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183499193,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 06:02:25,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183503968,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 06:03:44,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDJPY,M5,183490116,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 06:28:22,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183508407,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 07:59:23,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183545350,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 07:59:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183508380,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 08:01:06,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,M5,183546648,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 08:01:14,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183546344,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 10:54:07,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183585408,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 11:12:38,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,183641665,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 11:32:41,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183652221,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 11:41:48,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDJPY,M5,183646705,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 12:14:30,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GBPUSD,M5,183583492,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 12:39:17,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183693382,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 13:34:43,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,USDJPY,M5,183713857,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 14:27:42,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183740102,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 14:42:55,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183766721,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 15:04:50,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183777286,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 15:16:59,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183778742,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 15:52:35,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,183792958,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 15:54:11,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183793656,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 16:43:32,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183811799,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 17:23:22,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M5,183822055,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-06 17:23:27,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,GBPUSD,M5,183800569,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 17:58:36,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184836940,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:19:10,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184837005,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:32:32,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184837832,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:33:08,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184838206,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:36:42,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184838285,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:36:54,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,H1,184836931,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:42:16,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,H1,184838371,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:42:16,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184838475,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:42:48,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184838845,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 18:51:53,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184838881,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:00:32,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184839365,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:00:57,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184839451,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:01:17,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184839471,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:01:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,H1,184839447,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:02:06,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184839551,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 19:02:52,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184839617,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:01:38,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184839749,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:06:08,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184841177,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:12:43,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184841229,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:12:52,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184841338,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:13:35,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184841416,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:14:09,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184841442,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:14:31,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184841478,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:14:47,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184841501,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:38:04,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184842404,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 20:51:07,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184844951,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 21:05:08,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M15,184845381,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 21:07:35,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184847123,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 21:08:52,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M15,184847459,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 21:32:50,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184849664,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:01:51,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184849752,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:03:28,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184852825,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:06:57,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184853057,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:08:55,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184857629,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:10:30,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184858641,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:11:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184858334,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:11:37,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,H1,184859664,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:12:17,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,ETHUSD,M15,184860173,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:13:44,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184860981,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:27:40,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,H1,184849647,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:28:08,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184867156,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 22:31:19,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,184869650,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 23:00:11,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,M15,184867741,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-10 23:27:41,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184868082,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:14:31,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184893740,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:15:43,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,H1,184882440,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:22:44,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184916634,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:31:14,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184925959,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:31:49,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,M15,184928819,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 00:32:17,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XRPUSD,M15,184928017,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 01:05:41,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184929464,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 01:06:53,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,184963478,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:07:53,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,185004844,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:08:48,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,185005244,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:09:21,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,185005398,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:11:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,H1,185005714,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:12:59,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,BTCUSD,M15,185006500,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:25:12,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,185008730,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
SEM_FONTE,2026-05-11 02:37:47,trade_feedback_iso_ts_converted_to_utc_naive,0,NA,,XAUUSD,H1,185013679,trade_feedback:position_closed;signal_source_null_or_SEM_FONTE,audit/paper/trade_feedback.jsonl
