0
"(1774331820, 67.412, 67.457, 67.328, 67.438, 171, 47, 0)"
"(1774331880, 67.439, 67.481, 67.355, 67.417, 153, 54, 0)"
"(1774331940, 67.41, 67.476, 67.371, 67.434, 146, 42, 0)"
"(1774332000, 67.436, 67.473, 67.182, 67.182, 164, 41, 0)"
"(1774332060, 67.175, 67.267, 67.061, 67.104, 170, 69, 0)"
"(1774332120, 67.11, 67.11, 67.002, 67.095, 163, 53, 0)"
"(1774332180, 67.102, 67.126, 67.05, 67.119, 156, 39, 0)"
"(1774332240, 67.121, 67.167, 67.067, 67.11, 159, 39, 0)"
"(1774332300, 67.109, 67.27, 67.108, 67.239, 167, 39, 0)"
"(1774332360, 67.25, 67.297, 67.246, 67.279, 139, 39, 0)"
"(1774332420, 67.277, 67.299, 67.159, 67.208, 146, 39, 0)"
"(1774332480, 67.209, 67.265, 67.114, 67.117, 141, 39, 0)"
"(1774332540, 67.128, 67.164, 66.959, 66.986, 163, 39, 0)"
"(1774332600, 66.984, 67.168, 66.978, 67.168, 155, 66, 0)"
"(1774332660, 67.171, 67.198, 67.119, 67.144, 163, 39, 0)"
"(1774332720, 67.129, 67.129, 66.989, 67.089, 159, 39, 0)"
"(1774332780, 67.096, 67.197, 67.073, 67.123, 157, 39, 0)"
"(1774332840, 67.125, 67.235, 67.123, 67.171, 152, 46, 0)"
"(1774332900, 67.173, 67.279, 67.159, 67.231, 159, 39, 0)"
"(1774332960, 67.232, 67.44, 67.23, 67.432, 159, 39, 0)"
"(1774333020, 67.431, 67.465, 67.391, 67.416, 151, 39, 0)"
"(1774333080, 67.416, 67.42, 67.314, 67.349, 141, 39, 0)"
"(1774333140, 67.349, 67.36, 67.25, 67.277, 137, 39, 0)"
"(1774333200, 67.277, 67.488, 67.271, 67.468, 156, 39, 0)"
"(1774333260, 67.47, 67.488, 67.278, 67.282, 161, 50, 0)"
"(1774333320, 67.286, 67.434, 67.286, 67.42, 157, 50, 0)"
"(1774333380, 67.419, 67.45, 67.393, 67.439, 130, 39, 0)"
"(1774333440, 67.433, 67.444, 67.399, 67.399, 138, 39, 0)"
"(1774333500, 67.415, 67.441, 67.282, 67.31, 150, 39, 0)"
"(1774333560, 67.303, 67.364, 67.285, 67.334, 159, 51, 0)"
"(1774333620, 67.328, 67.415, 67.327, 67.367, 148, 46, 0)"
"(1774333680, 67.366, 67.58, 67.324, 67.52, 168, 50, 0)"
"(1774333740, 67.522, 67.577, 67.522, 67.561, 152, 46, 0)"
"(1774333800, 67.552, 67.559, 67.15, 67.151, 161, 46, 0)"
"(1774333860, 67.154, 67.171, 66.978, 67.068, 165, 69, 0)"
"(1774333920, 67.069, 67.11, 66.96, 67.099, 160, 66, 0)"
"(1774333980, 67.1, 67.1, 66.935, 66.96, 132, 44, 0)"
"(1774334040, 66.96, 67.093, 66.919, 66.94, 155, 58, 0)"
"(1774334100, 66.937, 67.068, 66.937, 66.988, 142, 52, 0)"
"(1774334160, 66.986, 67.015, 66.934, 66.945, 142, 39, 0)"
"(1774334220, 66.954, 66.974, 66.867, 66.889, 154, 39, 0)"
"(1774334280, 66.877, 67.013, 66.877, 66.985, 161, 46, 0)"
"(1774334340, 66.98, 67.039, 66.933, 67.024, 147, 47, 0)"
"(1774334400, 67.025, 67.139, 67.018, 67.075, 134, 39, 0)"
"(1774334460, 67.075, 67.095, 67.041, 67.07, 125, 39, 0)"
"(1774334520, 67.072, 67.072, 66.99, 67.047, 133, 39, 0)"
