ticket,position_id,symbol,entry,profit,reason,reason_label,timestamp_utc,volume,price,sl,tp,timezone_note,magic,commission,swap,fee,comment,order
192312414,186793489,GBPUSD,0,0.0,3,EXPERT,2026-05-15 01:36:05,0.25,1.33981,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e224c7|M15|S,186793489
192312504,186791189,AUDJPY,1,-3.3,4,SL,2026-05-15 01:36:51,0.2,114.351,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 114.352],186793557
192312629,186791171,XRPUSD,1,-0.31,4,SL,2026-05-15 01:37:31,0.1,1.5009000000000001,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.50182],186793636
192313020,186793489,GBPUSD,1,-3.5,4,SL,2026-05-15 01:40:26,0.25,1.33995,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.33995],186793896
192313071,186789631,GBPJPY,1,-2.85,4,SL,2026-05-15 01:40:36,0.14,212.224,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 212.224],186793932
192313341,186792242,USDJPY,1,-1.43,4,SL,2026-05-15 01:41:26,0.25,158.371,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 158.372],186794105
192313344,186793459,USDJPY,1,-3.02,4,SL,2026-05-15 01:41:26,0.25,158.365,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 158.365],186794107
192313674,186794392,DOGUSD,0,0.0,3,EXPERT,2026-05-15 01:42:36,0.1,0.11661,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8f80f3|H1|B,186794392
192313888,186794632,XRPUSD,0,0.0,3,EXPERT,2026-05-15 01:43:23,0.1,1.5038,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|577d66|H4|B,186794632
192314469,186794392,DOGUSD,1,-0.03,3,EXPERT,2026-05-15 01:46:27,0.1,0.11633,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186795213
192314746,186795417,XAUUSD,0,0.0,3,EXPERT,2026-05-15 01:48:29,0.08,4660.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f75519|H1|S,186795417
192314794,186784754,CHFJPY,1,-2.28,4,SL,2026-05-15 01:48:59,0.18,202.057,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 202.057],186795449
192314795,186784755,CHFJPY,1,-2.28,4,SL,2026-05-15 01:48:59,0.18,202.057,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 202.057],186795450
192314825,186795474,XAUUSD,0,0.0,3,EXPERT,2026-05-15 01:49:05,0.07,4660.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e160b2|H1|S,186795474
192314826,186795475,XAUUSD,0,0.0,3,EXPERT,2026-05-15 01:49:06,0.07,4660.88,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d809e6|H1|S,186795475
192315023,186794632,XRPUSD,1,-0.25,4,SL,2026-05-15 01:51:01,0.1,1.50135,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.50137],186795622
192315066,186795655,DOGUSD,0,0.0,3,EXPERT,2026-05-15 01:51:14,0.1,0.1167,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|19008e|H1|B,186795655
192315179,186788107,CADJPY,1,-1.4,4,SL,2026-05-15 01:52:10,0.22,115.456,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 115.456],186795746
192315193,186795655,DOGUSD,1,-0.04,3,EXPERT,2026-05-15 01:52:13,0.1,0.11634,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186795757
192315465,186795417,XAUUSD,1,-14.48,4,SL,2026-05-15 01:54:46,0.08,4662.8,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4662.78],186795955
192315542,186795474,XAUUSD,1,-14.84,4,SL,2026-05-15 01:54:57,0.07,4662.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4662.98],186796010
192315545,186795475,XAUUSD,1,-14.77,4,SL,2026-05-15 01:54:57,0.07,4662.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4662.99],186796011
192315858,186787437,BTCUSD,1,-0.34,4,SL,2026-05-15 01:57:01,0.07,81439.7,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81444.50],186796218
192316269,186784901,BTCUSD,1,-0.23,4,SL,2026-05-15 02:00:01,0.07,81395.1,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81398.45],186796734
192316378,186796956,XRPUSD,0,0.0,3,EXPERT,2026-05-15 02:00:22,0.1,1.49935,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8c15c8|H1|B,186796956
192316499,186797031,CHFJPY,0,0.0,3,EXPERT,2026-05-15 02:00:58,0.25,202.051,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f8fc73|H1|B,186797031
192316651,186797143,DOGUSD,0,0.0,3,EXPERT,2026-05-15 02:01:36,0.1,0.11646,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b09021|M15|B,186797143
192317000,186797143,DOGUSD,1,-0.05,3,EXPERT,2026-05-15 02:04:03,0.1,0.11598,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186797398
192317107,186796956,XRPUSD,1,-0.28,4,SL,2026-05-15 02:04:39,0.1,1.49655,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.49709],186797483
192317127,186797031,CHFJPY,1,-3.18,4,SL,2026-05-15 02:04:44,0.25,202.031,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 202.033],186797503
192317492,186797767,DOGUSD,0,0.0,3,EXPERT,2026-05-15 02:06:21,0.1,0.11623,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d657e6|H1|B,186797767
192317701,186797891,GBPJPY,0,0.0,3,EXPERT,2026-05-15 02:07:52,0.25,212.179,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|0087d5|H1|S,186797891
192318476,186797767,DOGUSD,1,-0.07,3,EXPERT,2026-05-15 02:10:33,0.1,0.11558,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186798430
192318479,186797891,GBPJPY,1,2.41,3,EXPERT,2026-05-15 02:10:33,0.06,212.115,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186798431
192319455,186799102,BTCUSD,0,0.0,3,EXPERT,2026-05-15 02:13:36,0.09,81262.75,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cf83b7|H1|B,186799102
192319459,186799109,BTCUSD,0,0.0,3,EXPERT,2026-05-15 02:13:37,0.04,81262.35,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1f46bc|H1|B,186799109
192320881,186800084,XRPUSD,0,0.0,3,EXPERT,2026-05-15 02:15:36,0.1,1.49525,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9cf7e8|H1|B,186800084
192321909,186800084,XRPUSD,1,-0.25,4,SL,2026-05-15 02:17:19,0.1,1.4928,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.49292],186800769
192322157,186800940,USOIL+,0,0.0,3,EXPERT,2026-05-15 02:18:43,0.1,97.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|0b07a9|H1|B,186800940
192322158,186800941,USOIL+,0,0.0,3,EXPERT,2026-05-15 02:18:43,0.1,97.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ab235f|H1|B,186800941
192322738,186800940,USOIL+,1,-1.0,3,EXPERT,2026-05-15 02:22:10,0.1,97.77,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186801335
192322856,186799102,BTCUSD,1,-4.54,4,SL,2026-05-15 02:22:38,0.09,81212.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81214.95],186801413
192322857,186799109,BTCUSD,1,-2.0,4,SL,2026-05-15 02:22:38,0.04,81212.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81214.55],186801414
192323826,186800941,USOIL+,1,-1.3,3,EXPERT,2026-05-15 02:25:56,0.1,97.74,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186802143
192324974,186802938,DOGUSD,0,0.0,3,EXPERT,2026-05-15 02:27:25,0.1,0.11602,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|10eabe|H1|B,186802938
192325073,186803004,XRPUSD,0,0.0,3,EXPERT,2026-05-15 02:28:00,0.1,1.49555,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|7ddfd6|H1|B,186803004
192325342,186802938,DOGUSD,1,-0.04,3,EXPERT,2026-05-15 02:28:48,0.1,0.11558,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186803199
192330807,186806491,XAUUSD,0,0.0,3,EXPERT,2026-05-15 02:32:25,0.05,4657.52,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|dd43e1|H1|S,186806491
192330808,186806492,XAUUSD,0,0.0,3,EXPERT,2026-05-15 02:32:25,0.05,4657.52,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cb88e7|H1|S,186806492
192330829,186803004,XRPUSD,1,-0.3,4,SL,2026-05-15 02:32:27,0.1,1.49255,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.49314],186806505
192331419,186806491,XAUUSD,1,3.93,3,EXPERT,2026-05-15 02:33:45,0.01,4653.59,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186806911
192331895,186807200,XRPUSD,0,0.0,3,EXPERT,2026-05-15 02:34:37,0.1,1.4956,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ffc645|H1|B,186807200
192332812,186807733,DOGUSD,0,0.0,3,EXPERT,2026-05-15 02:34:52,0.1,0.11594,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5798d1|H1|B,186807733
192335657,186806491,XAUUSD,1,40.84,5,TP,2026-05-15 02:37:02,0.04,4647.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4647.70],186809444
192335664,186806492,XAUUSD,1,51.05,5,TP,2026-05-15 02:37:02,0.05,4647.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4647.70],186809446
192336940,186807733,DOGUSD,1,-0.03,3,EXPERT,2026-05-15 02:38:54,0.1,0.11565,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186810388
192337101,186807200,XRPUSD,1,-0.25,4,SL,2026-05-15 02:39:06,0.1,1.4931,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.49310],186810486
192337326,186797891,GBPJPY,1,0.0,4,SL,2026-05-15 02:39:48,0.19,212.179,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 212.179],186810633
192337759,186810901,XAGUSD,0,0.0,3,EXPERT,2026-05-15 02:40:56,0.01,83.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b72a7b|M15|S,186810901
192337775,186810918,XAGUSD,0,0.0,3,EXPERT,2026-05-15 02:41:02,0.01,83.362,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|92c457|M15|S,186810918
192339035,186810901,XAGUSD,1,-13.05,4,SL,2026-05-15 02:43:21,0.01,83.601,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 83.590],186811714
192339066,186810918,XAGUSD,1,-12.65,4,SL,2026-05-15 02:43:23,0.01,83.615,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 83.612],186811739
192339321,186811929,DOGUSD,0,0.0,3,EXPERT,2026-05-15 02:43:32,0.1,0.1153,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|7162a1|M15|S,186811929
192340286,186811929,DOGUSD,1,-0.02,3,EXPERT,2026-05-15 02:45:03,0.1,0.11553,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186812612
192340623,186812872,USOIL+,0,0.0,3,EXPERT,2026-05-15 02:45:47,0.1,97.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|aef469|H1|B,186812872
192340636,186812889,USOIL+,0,0.0,3,EXPERT,2026-05-15 02:45:54,0.05,97.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|33d875|H1|B,186812889
192341159,186813229,ETHUSD,0,0.0,3,EXPERT,2026-05-15 02:47:08,0.1,2284.667,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a2686c|M15|S,186813229
192341179,186813246,ETHUSD,0,0.0,3,EXPERT,2026-05-15 02:47:16,0.1,2285.051,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|902df0|M15|S,186813246
192341604,186813514,XAGUSD,0,0.0,3,EXPERT,2026-05-15 02:47:50,0.01,83.48,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cf6079|M15|S,186813514
192342448,186812872,USOIL+,1,-0.9,3,EXPERT,2026-05-15 02:50:22,0.1,97.78,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186814101
192342486,186812889,USOIL+,1,-0.45,3,EXPERT,2026-05-15 02:50:28,0.05,97.78,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186814134
192343137,186814581,GBPJPY,0,0.0,3,EXPERT,2026-05-15 02:52:26,0.25,212.077,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9cd54d|H1|S,186814581
192343180,186814612,BTCUSD,0,0.0,3,EXPERT,2026-05-15 02:52:47,0.08,81102.55,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c65f2e|H4|B,186814612
192343420,186814764,GBPUSD,0,0.0,3,EXPERT,2026-05-15 02:54:20,0.25,1.33939,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c99c01|M15|S,186814764
192343451,186814783,GBPUSD,0,0.0,3,EXPERT,2026-05-15 02:54:25,0.25,1.33939,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6aa58b|M15|S,186814783
192343467,186814796,USDJPY,0,0.0,3,EXPERT,2026-05-15 02:54:28,0.2,158.352,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d022f9|H1|B,186814796
192343474,186814804,USDJPY,0,0.0,3,EXPERT,2026-05-15 02:54:32,0.2,158.352,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b5b095|H1|B,186814804
192344194,186815279,GBPJPY,0,0.0,3,EXPERT,2026-05-15 02:55:39,0.25,212.051,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|87fa04|M15|S,186815279
192344920,186814783,GBPUSD,1,1.6800000000000002,3,EXPERT,2026-05-15 02:56:35,0.06,1.33911,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186815747
192345590,186816217,BTCUSD,0,0.0,3,EXPERT,2026-05-15 02:59:12,0.08,81077.65,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f1dacd|H1|B,186816217
192345613,186813514,XAGUSD,1,-0.5,4,SL,2026-05-15 02:59:21,0.01,83.49,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 83.480],186816232
192345715,186815279,GBPJPY,1,-6.67,4,SL,2026-05-15 02:59:46,0.25,212.093,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 212.091],186816304
192346199,186814581,GBPJPY,1,-6.04,4,SL,2026-05-15 03:00:31,0.25,212.115,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 212.115],186817003
192346202,186817004,USOIL+,0,0.0,3,EXPERT,2026-05-15 03:00:31,0.1,97.77,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|95d715|H1|B,186817004
192348002,186818089,XAGUSD,0,0.0,3,EXPERT,2026-05-15 03:01:38,0.01,83.317,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a6194a|M15|S,186818089
192350478,186813229,ETHUSD,1,0.05,3,EXPERT,2026-05-15 03:02:21,0.1,2284.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819573
192350481,186813246,ETHUSD,1,0.09,3,EXPERT,2026-05-15 03:02:21,0.1,2284.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819574
192350483,186814764,GBPUSD,1,4.2,3,EXPERT,2026-05-15 03:02:21,0.06,1.33869,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819577
192350484,186814764,GBPUSD,1,3.45,3,EXPERT,2026-05-15 03:02:21,0.05,1.3387,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819580
192350491,186814796,USDJPY,1,1.47,3,EXPERT,2026-05-15 03:02:21,0.05,158.399,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819582
192350494,186814804,USDJPY,1,1.47,3,EXPERT,2026-05-15 03:02:21,0.05,158.399,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186819587
192351165,186817004,USOIL+,1,-1.3,3,EXPERT,2026-05-15 03:02:59,0.1,97.64,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186820000
192351620,186818089,XAGUSD,1,-14.15,4,SL,2026-05-15 03:03:16,0.01,83.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 83.592],186820353
192352907,186821202,XRPUSD,0,0.0,3,EXPERT,2026-05-15 03:04:06,0.1,1.4882,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ce34dd|H4|B,186821202
192353576,186821659,EURJPY,0,0.0,3,EXPERT,2026-05-15 03:04:57,0.2,184.645,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ecd31f|H1|S,186821659
192353578,186821661,EURJPY,0,0.0,3,EXPERT,2026-05-15 03:04:57,0.2,184.645,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e60b44|H1|S,186821661
192353895,186821911,GBPJPY,0,0.0,3,EXPERT,2026-05-15 03:05:45,0.25,212.038,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1edf86|M15|S,186821911
192353896,186821912,GBPJPY,0,0.0,3,EXPERT,2026-05-15 03:05:45,0.25,212.038,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|90dcbf|M15|S,186821912
192355348,186816217,BTCUSD,1,15.9,5,TP,2026-05-15 03:07:53,0.08,81276.38,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 81276.30],186823014
192355480,186823215,XAUUSD,0,0.0,3,EXPERT,2026-05-15 03:08:20,0.05,4648.24,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b44a2e|H1|S,186823215
192355491,186823237,XAUUSD,0,0.0,3,EXPERT,2026-05-15 03:08:22,0.05,4648.76,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|52a4ce|H1|S,186823237
192355734,186814612,BTCUSD,1,3.67,3,EXPERT,2026-05-15 03:08:45,0.02,81285.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186823513
192355735,186814612,BTCUSD,1,1.83,3,EXPERT,2026-05-15 03:08:45,0.01,81285.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186823515
192355736,186821659,EURJPY,1,-6.1,3,EXPERT,2026-05-15 03:08:45,0.2,184.693,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186823516
192355746,186821661,EURJPY,1,-6.1,3,EXPERT,2026-05-15 03:08:47,0.2,184.693,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186823535
192355756,186814612,BTCUSD,1,9.81,5,TP,2026-05-15 03:08:48,0.05,81298.7,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 81295.87],186823547
192355958,186821911,GBPJPY,1,-8.42,3,EXPERT,2026-05-15 03:09:18,0.25,212.091,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186823839
192356553,186824252,UKOIL+,0,0.0,3,EXPERT,2026-05-15 03:10:34,0.1,103.22,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f3ca9c|M15|B,186824252
192356619,186824294,USOIL+,0,0.0,3,EXPERT,2026-05-15 03:10:55,0.1,97.67,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|70e9ef|H1|B,186824294
192356653,186824315,EURJPY,0,0.0,3,EXPERT,2026-05-15 03:11:02,0.2,184.663,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|fa349b|H1|S,186824315
192357241,186824806,GBPJPY,0,0.0,3,EXPERT,2026-05-15 03:12:27,0.25,212.038,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|962089|M15|S,186824806
192357307,186814796,USDJPY,1,0.0,4,SL,2026-05-15 03:12:38,0.15,158.352,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 158.352],186824900
192357308,186814804,USDJPY,1,0.0,4,SL,2026-05-15 03:12:38,0.15,158.352,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 158.352],186824901
192357320,186824914,DOGUSD,0,0.0,3,EXPERT,2026-05-15 03:12:40,0.1,0.11595,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5724a7|H1|B,186824914
192357503,186825189,NZDUSD,0,0.0,3,EXPERT,2026-05-15 03:13:09,0.2,0.59012,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|928bec|M15|S,186825189
192357559,186825250,NZDUSD,0,0.0,3,EXPERT,2026-05-15 03:13:11,0.2,0.59013,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ecd1c7|H1|S,186825250
192357757,186825409,EURUSD,0,0.0,3,EXPERT,2026-05-15 03:13:21,0.25,1.16591,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f683b1|H1|S,186825409
192358301,186821202,XRPUSD,1,0.41,3,EXPERT,2026-05-15 03:14:25,0.1,1.4923,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OMEGA_PARTIAL_CL,186825807
192358432,186825409,EURUSD,1,-4.25,4,SL,2026-05-15 03:14:28,0.25,1.16608,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.16608],186825876
192358887,186824252,UKOIL+,1,-1.0,4,SL,2026-05-15 03:15:01,0.1,103.12,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 103.12],186826237
192358888,186824294,USOIL+,1,-0.9,4,SL,2026-05-15 03:15:01,0.1,97.58,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 97.58],186826239
192358891,186823215,XAUUSD,1,-24.45,4,SL,2026-05-15 03:15:01,0.05,4653.13,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4653.08],186826242
192358924,186825189,NZDUSD,1,-3.6,4,SL,2026-05-15 03:15:02,0.2,0.5903,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 0.59030],186826279
192358979,186823237,XAUUSD,1,-24.35,4,SL,2026-05-15 03:15:02,0.05,4653.63,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4653.60],186826305
192358991,186825250,NZDUSD,1,-4.2,4,SL,2026-05-15 03:15:02,0.2,0.59034,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 0.59031],186826326
192363155,186828930,XAGUSD,0,0.0,3,EXPERT,2026-05-15 03:17:23,0.01,83.434,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d05d6d|M15|S,186828930
192363161,186828933,XAGUSD,0,0.0,3,EXPERT,2026-05-15 03:17:24,0.01,83.45,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9cfe16|M15|S,186828933
