ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
187793098,183546429,2026-05-06T10:59:35+00:00,1778065175796,1,1,0,183508380,5,0.05,4679.89,0.0,0.0,107.1,0.0,XAUUSD,[tp 4679.44],
187793505,183546648,2026-05-06T10:59:39+00:00,1778065179773,0,0,0,183546648,3,0.05,4680.3,0.0,0.0,0.0,0.0,XAUUSD,OV2|ff6fa0|M5|B,
187795861,183548443,2026-05-06T11:01:02+00:00,1778065262082,1,1,0,183546648,4,0.05,4677.78,0.0,0.0,-12.6,0.0,XAUUSD,[sl 4677.80],
187796116,183548611,2026-05-06T11:01:12+00:00,1778065272179,1,0,0,183548611,3,0.06,156.122,0.0,0.0,0.0,0.0,USDJPY,OV2|a65c04|M5|S,
187796150,183548637,2026-05-06T11:01:14+00:00,1778065274308,1,1,0,183546344,4,0.1,81316.72,0.0,0.0,-1.81,0.0,BTCUSD,[sl 81318.34],
187796810,183549096,2026-05-06T11:02:35+00:00,1778065355745,0,0,0,183549096,3,0.1,81424.6,0.0,0.0,0.0,0.0,BTCUSD,OV2|30f6e9|M5|B,
187796847,183549126,2026-05-06T11:02:45+00:00,1778065365677,0,0,0,183549126,3,0.05,4677.4,0.0,0.0,0.0,0.0,XAUUSD,OV2|d523f6|M5|B,
187797428,183549628,2026-05-06T11:03:50+00:00,1778065430913,0,1,0,183548611,4,0.06,156.276,0.0,0.0,-5.95,0.0,USDJPY,[sl 156.262],
187797471,183549659,2026-05-06T11:03:58+00:00,1778065438534,1,0,0,183549659,3,0.07,156.266,0.0,0.0,0.0,0.0,USDJPY,OV2|bb9c28|M5|S,
187805357,183555516,2026-05-06T11:31:32+00:00,1778067092147,1,1,0,183473818,5,0.1,1.36025,0.0,0.0,21.0,0.0,GBPUSD,[tp 1.36025],
187806118,183556052,2026-05-06T11:33:31+00:00,1778067211265,0,0,0,183556052,3,0.1,1.36082,0.0,0.0,0.0,0.0,GBPUSD,OV2|151412|M5|B,
187807123,183557067,2026-05-06T11:35:13+00:00,1778067313572,1,1,0,183549126,4,0.05,4674.89,0.0,0.0,-12.55,0.0,XAUUSD,[sl 4674.90],
187808607,183558074,2026-05-06T11:36:31+00:00,1778067391671,0,0,0,183558074,3,0.05,4674.96,0.0,0.0,0.0,0.0,XAUUSD,OV2|6c5c6d|M5|B,
187819654,183566308,2026-05-06T11:50:41+00:00,1778068241653,1,1,0,183558074,5,0.05,4695.57,0.0,0.0,103.05,0.0,XAUUSD,[tp 4695.14],
187826227,183570772,2026-05-06T11:52:01+00:00,1778068321277,0,0,0,183570772,3,0.05,4693.52,0.0,0.0,0.0,0.0,XAUUSD,OV2|0d7a4c|M5|B,
187827655,183571911,2026-05-06T11:52:38+00:00,1778068358360,1,1,0,183549096,5,0.1,81887.94,0.0,0.0,46.33,0.0,BTCUSD,[tp 81884.77],
187828387,183572433,2026-05-06T11:52:50+00:00,1778068370882,1,1,0,183556052,5,0.1,1.36306,0.0,0.0,22.4,0.0,GBPUSD,[tp 1.36304],
187829796,183573555,2026-05-06T11:53:39+00:00,1778068419163,0,0,0,183573555,3,0.1,1.36285,0.0,0.0,0.0,0.0,GBPUSD,OV2|04572e|M5|B,
187829874,183573641,2026-05-06T11:53:44+00:00,1778068424454,0,0,0,183573641,3,0.1,81905.8,0.0,0.0,0.0,0.0,BTCUSD,OV2|8dfaaf|M5|B,
187829985,183573725,2026-05-06T11:53:47+00:00,1778068427153,1,1,0,183573641,4,0.1,81885.89,0.0,0.0,-1.99,0.0,BTCUSD,[sl 81889.30],
187831675,183575204,2026-05-06T11:54:57+00:00,1778068497954,0,0,0,183575204,3,0.1,81916.67,0.0,0.0,0.0,0.0,BTCUSD,OV2|77bed0|M5|B,
187831875,183575366,2026-05-06T11:55:06+00:00,1778068506336,1,1,0,183575204,4,0.1,81889.56,0.0,0.0,-2.71,0.0,BTCUSD,[sl 81900.17],
187833361,183576509,2026-05-06T11:56:30+00:00,1778068590934,0,0,0,183576509,3,0.1,81935.97,0.0,0.0,0.0,0.0,BTCUSD,OV2|791474|M5|B,
187833414,183576546,2026-05-06T11:56:33+00:00,1778068593418,1,1,0,183576509,4,0.1,81919.22,0.0,0.0,-1.6800000000000002,0.0,BTCUSD,[sl 81920.68],
187835062,183578170,2026-05-06T11:58:19+00:00,1778068699824,0,0,0,183578170,3,0.1,81925.49,0.0,0.0,0.0,0.0,BTCUSD,OV2|6c88c0|M5|B,
187835541,183578583,2026-05-06T11:58:57+00:00,1778068737569,1,1,0,183578170,4,0.1,81908.46,0.0,0.0,-1.7,0.0,BTCUSD,[sl 81908.71],
187836379,183579291,2026-05-06T11:59:42+00:00,1778068782444,0,0,0,183579291,3,0.1,81933.54,0.0,0.0,0.0,0.0,BTCUSD,OV2|8c689d|M5|B,
187838913,183581299,2026-05-06T12:00:20+00:00,1778068820803,1,1,0,183579291,4,0.1,81915.89,0.0,0.0,-1.77,0.0,BTCUSD,[sl 81917.04],
187840549,183582756,2026-05-06T12:01:20+00:00,1778068880189,0,0,0,183582756,3,0.1,81836.12,0.0,0.0,0.0,0.0,BTCUSD,OV2|d56c19|M5|B,
187840553,183582759,2026-05-06T12:01:20+00:00,1778068880398,1,1,0,183582756,4,0.1,81818.19,0.0,0.0,-1.79,0.0,BTCUSD,[sl 81819.62],
187841218,183583245,2026-05-06T12:02:19+00:00,1778068939548,1,1,0,183573555,4,0.1,1.3620999999999999,0.0,0.0,-7.5,0.0,GBPUSD,[sl 1.36212],
187841594,183583492,2026-05-06T12:02:42+00:00,1778068962793,0,0,0,183583492,3,0.1,1.36194,0.0,0.0,0.0,0.0,GBPUSD,OV2|3ba647|M5|B,
187841672,183583551,2026-05-06T12:02:47+00:00,1778068967990,0,0,0,183583551,3,0.1,81794.25,0.0,0.0,0.0,0.0,BTCUSD,OV2|37fdf9|M5|B,
187841718,183583588,2026-05-06T12:02:51+00:00,1778068971899,1,1,0,183583551,4,0.1,81779.65,0.0,0.0,-1.46,0.0,BTCUSD,[sl 81780.67],
187843098,183584511,2026-05-06T12:04:30+00:00,1778069070738,0,0,0,183584511,3,0.1,81777.34,0.0,0.0,0.0,0.0,BTCUSD,OV2|127254|M5|B,
187843714,183584908,2026-05-06T12:05:02+00:00,1778069102691,1,1,0,183570772,4,0.05,4690.91,0.0,0.0,-13.05,0.0,XAUUSD,[sl 4691.02],
187844477,183585408,2026-05-06T12:05:56+00:00,1778069156329,0,0,0,183585408,3,0.05,4690.28,0.0,0.0,0.0,0.0,XAUUSD,OV2|bf6f4a|H1|B,
187851930,183590946,2026-05-06T12:21:57+00:00,1778070117599,1,1,0,183584511,4,0.1,81760.23,0.0,0.0,-1.71,0.0,BTCUSD,[sl 81760.84],
187852499,183591339,2026-05-06T12:22:51+00:00,1778070171710,0,0,0,183591339,3,0.1,81745.63,0.0,0.0,0.0,0.0,BTCUSD,OV2|fccecc|M5|B,
187852512,183591346,2026-05-06T12:22:52+00:00,1778070172175,1,1,0,183591339,4,0.1,81726.23,0.0,0.0,-1.94,0.0,BTCUSD,[sl 81729.13],
187853030,183591735,2026-05-06T12:24:24+00:00,1778070264230,0,0,0,183591735,3,0.1,81712.02,0.0,0.0,0.0,0.0,BTCUSD,OV2|96cc55|M5|B,
187853225,183591875,2026-05-06T12:25:09+00:00,1778070309045,1,1,0,183591735,4,0.1,81692.02,0.0,0.0,-2.0,0.0,BTCUSD,[sl 81695.52],
187853413,183592013,2026-05-06T12:26:07+00:00,1778070367938,0,0,0,183592013,3,0.1,81715.41,0.0,0.0,0.0,0.0,BTCUSD,OV2|a16511|M5|B,
187900486,183633990,2026-05-06T13:51:03+00:00,1778075463966,0,1,0,183549659,5,0.07,155.732,0.0,0.0,23.86,0.0,USDJPY,[tp 155.732],
187901107,183634409,2026-05-06T13:52:26+00:00,1778075546280,1,0,0,183634409,3,0.1,155.724,0.0,0.0,0.0,0.0,USDJPY,OV2|f485d1|M5|S,
187904137,183636467,2026-05-06T13:54:06+00:00,1778075646831,1,1,0,183585408,5,0.05,4722.82,0.0,0.0,162.7,0.0,XAUUSD,[tp 4722.72],
187907003,183638844,2026-05-06T13:56:59+00:00,1778075819394,0,0,0,183638844,3,0.05,4717.41,0.0,0.0,0.0,0.0,XAUUSD,OV2|613a66|M5|B,
187909921,183641191,2026-05-06T14:02:24+00:00,1778076144229,1,1,0,183638844,4,0.05,4714.67,0.0,0.0,-13.7,0.0,XAUUSD,[sl 4714.91],
187910650,183641665,2026-05-06T14:03:11+00:00,1778076191017,0,0,0,183641665,3,0.05,4713.35,0.0,0.0,0.0,0.0,XAUUSD,OV2|4f44ab|M5|B,
187911456,183642531,2026-05-06T14:05:01+00:00,1778076301229,0,1,0,183634409,4,0.1,155.815,0.0,0.0,-5.88,0.0,USDJPY,[sl 155.815],
187912467,183643214,2026-05-06T14:06:31+00:00,1778076391205,1,0,0,183643214,3,0.1,155.806,0.0,0.0,0.0,0.0,USDJPY,OV2|b6fd93|M5|S,
187915538,183645977,2026-05-06T14:12:36+00:00,1778076756119,1,1,0,183641665,4,0.05,4710.72,0.0,0.0,-13.15,0.0,XAUUSD,[sl 4710.72],
187915786,183646110,2026-05-06T14:12:40+00:00,1778076760694,0,0,0,183646110,3,0.05,4710.76,0.0,0.0,0.0,0.0,XAUUSD,OV2|7331c8|M5|B,
187916226,183646383,2026-05-06T14:13:08+00:00,1778076788421,0,1,0,183643214,4,0.1,155.907,0.0,0.0,-6.52,0.0,USDJPY,[sl 155.907],
187916715,183646705,2026-05-06T14:14:03+00:00,1778076843549,1,0,0,183646705,3,0.1,155.895,0.0,0.0,0.0,0.0,USDJPY,OV2|a4e79e|M5|S,
187917963,183647780,2026-05-06T14:17:32+00:00,1778077052863,1,1,0,183592013,5,0.1,82563.3,0.0,0.0,84.79,0.0,BTCUSD,[tp 82560.25],
187918329,183648138,2026-05-06T14:18:37+00:00,1778077117218,0,0,0,183648138,3,0.1,82560.34,0.0,0.0,0.0,0.0,BTCUSD,OV2|1918c6|M5|B,
187918335,183648143,2026-05-06T14:18:39+00:00,1778077119611,1,1,0,183648138,4,0.1,82539.63,0.0,0.0,-2.07,0.0,BTCUSD,[sl 82543.84],
187919234,183648817,2026-05-06T14:21:52+00:00,1778077312044,0,0,0,183648817,3,0.1,82676.53,0.0,0.0,0.0,0.0,BTCUSD,OV2|49cfc1|M5|B,
187920895,183650005,2026-05-06T14:27:19+00:00,1778077639786,1,1,0,183648817,4,0.1,82632.63,0.0,0.0,-4.39,0.0,BTCUSD,[sl 82657.64],
187921012,183650244,2026-05-06T14:27:49+00:00,1778077669731,0,0,0,183650244,3,0.1,82671.9,0.0,0.0,0.0,0.0,BTCUSD,OV2|a16f95|M5|B,
187921392,183650631,2026-05-06T14:28:55+00:00,1778077735475,1,1,0,183646110,4,0.05,4708.22,0.0,0.0,-12.7,0.0,XAUUSD,[sl 4708.26],
187921493,183650693,2026-05-06T14:28:57+00:00,1778077737109,1,1,0,183650244,4,0.1,82652.5,0.0,0.0,-1.94,0.0,BTCUSD,[sl 82652.67],
187921691,183650814,2026-05-06T14:29:22+00:00,1778077762750,0,0,0,183650814,3,0.05,4708.71,0.0,0.0,0.0,0.0,XAUUSD,OV2|54704f|M5|B,
187921714,183650829,2026-05-06T14:29:28+00:00,1778077768211,0,0,0,183650829,3,0.1,82696.06,0.0,0.0,0.0,0.0,BTCUSD,OV2|ce1753|M5|B,
187921942,183650978,2026-05-06T14:29:43+00:00,1778077783709,1,1,0,183650829,4,0.1,82679.38,0.0,0.0,-1.67,0.0,BTCUSD,[sl 82679.56],
187922193,183651108,2026-05-06T14:29:51+00:00,1778077791031,1,1,0,183650814,4,0.05,4706.15,0.0,0.0,-12.8,0.0,XAUUSD,[sl 4706.21],
187923337,183652221,2026-05-06T14:31:00+00:00,1778077860783,0,0,0,183652221,3,0.1,82680.69,0.0,0.0,0.0,0.0,BTCUSD,OV2|7c10c9|M5|B,
187924541,183653135,2026-05-06T14:32:28+00:00,1778077948789,0,0,0,183653135,3,0.05,4710.71,0.0,0.0,0.0,0.0,XAUUSD,OV2|a571e4|M5|B,
187924633,183653191,2026-05-06T14:32:39+00:00,1778077959151,1,1,0,183652221,4,0.1,82663.97,0.0,0.0,-1.67,0.0,BTCUSD,[sl 82664.19],
187924687,183653277,2026-05-06T14:32:48+00:00,1778077968935,0,0,0,183653277,3,0.1,82662.45,0.0,0.0,0.0,0.0,BTCUSD,OV2|83c274|M5|B,
187924700,183653340,2026-05-06T14:32:58+00:00,1778077978999,1,1,0,183653277,4,0.1,82645.85,0.0,0.0,-1.6600000000000001,0.0,BTCUSD,[sl 82645.95],
187925651,183654196,2026-05-06T14:34:11+00:00,1778078051759,0,0,0,183654196,3,0.1,82654.36,0.0,0.0,0.0,0.0,BTCUSD,OV2|e7ffc5|M5|B,
187929321,183656801,2026-05-06T14:40:48+00:00,1778078448693,1,1,0,183653135,4,0.05,4708.2,0.0,0.0,-12.55,0.0,XAUUSD,[sl 4708.29],
187929951,183657399,2026-05-06T14:41:25+00:00,1778078485978,1,1,0,183654196,4,0.1,82636.65,0.0,0.0,-1.77,0.0,BTCUSD,[sl 82637.86],
187930438,183657869,2026-05-06T14:41:47+00:00,1778078507331,0,1,0,183646705,4,0.1,155.998,0.0,0.0,-6.64,0.0,USDJPY,[sl 155.998],
187931152,183658337,2026-05-06T14:41:54+00:00,1778078514115,1,0,0,183658337,3,0.1,155.961,0.0,0.0,0.0,0.0,USDJPY,OV2|c74dbd|M5|S,
187931228,183658396,2026-05-06T14:41:59+00:00,1778078519685,0,0,0,183658396,3,0.05,4707.85,0.0,0.0,0.0,0.0,XAUUSD,OV2|9486f4|M5|B,
187931318,183658467,2026-05-06T14:42:05+00:00,1778078525035,0,0,0,183658467,3,0.1,82550.53,0.0,0.0,0.0,0.0,BTCUSD,OV2|186601|M5|B,
187931324,183658472,2026-05-06T14:42:05+00:00,1778078525670,1,1,0,183658467,4,0.1,82533.08,0.0,0.0,-1.75,0.0,BTCUSD,[sl 82534.03],
187931573,183658664,2026-05-06T14:42:22+00:00,1778078542507,1,1,0,183658396,4,0.05,4705.32,0.0,0.0,-12.65,0.0,XAUUSD,[sl 4705.35],
187931817,183658827,2026-05-06T14:42:56+00:00,1778078576490,0,1,0,183658337,4,0.1,156.045,0.0,0.0,-5.41,0.0,USDJPY,[sl 156.044],
187933302,183659824,2026-05-06T14:43:17+00:00,1778078597650,0,0,0,183659824,3,0.05,4700.68,0.0,0.0,0.0,0.0,XAUUSD,OV2|e23fb9|M5|B,
187933567,183660001,2026-05-06T14:43:27+00:00,1778078607999,0,0,0,183660001,3,0.1,82507.24,0.0,0.0,0.0,0.0,BTCUSD,OV2|298211|M5|B,
187933631,183660048,2026-05-06T14:43:33+00:00,1778078613116,1,0,0,183660048,3,0.1,156.048,0.0,0.0,0.0,0.0,USDJPY,OV2|538eb9|M5|S,
187933767,183660140,2026-05-06T14:43:46+00:00,1778078626438,1,1,0,183660001,4,0.1,82490.28,0.0,0.0,-1.7,0.0,BTCUSD,[sl 82490.74],
187934189,183660483,2026-05-06T14:44:11+00:00,1778078651562,1,1,0,183659824,4,0.05,4697.6,0.0,0.0,-15.4,0.0,XAUUSD,[sl 4698.18],
187936191,183661852,2026-05-06T14:46:23+00:00,1778078783856,0,0,0,183661852,3,0.1,82487.75,0.0,0.0,0.0,0.0,BTCUSD,OV2|a2ab1d|M5|B,
187944310,183667578,2026-05-06T15:00:35+00:00,1778079635147,0,1,0,183660048,4,0.1,156.137,0.0,0.0,-5.73,0.0,USDJPY,[sl 156.137],
187946013,183668646,2026-05-06T15:01:40+00:00,1778079700980,1,1,0,183661852,4,0.1,82467.55,0.0,0.0,-2.02,0.0,BTCUSD,[sl 82471.25],
187946812,183669158,2026-05-06T15:02:04+00:00,1778079724714,0,0,0,183669158,3,0.1,82476.43,0.0,0.0,0.0,0.0,BTCUSD,OV2|818d19|M5|B,
187946844,183669178,2026-05-06T15:02:08+00:00,1778079728721,1,1,0,183669158,4,0.1,82458.9,0.0,0.0,-1.75,0.0,BTCUSD,[sl 82459.93],
187947867,183669896,2026-05-06T15:03:27+00:00,1778079807936,0,0,0,183669896,3,0.1,82403.92,0.0,0.0,0.0,0.0,BTCUSD,OV2|3036dd|M5|B,
187948315,183670189,2026-05-06T15:03:51+00:00,1778079831786,1,1,0,183669896,4,0.1,82386.47,0.0,0.0,-1.75,0.0,BTCUSD,[sl 82387.42],
187951011,183671942,2026-05-06T15:06:39+00:00,1778079999090,0,0,0,183671942,3,0.1,82344.23,0.0,0.0,0.0,0.0,BTCUSD,OV2|704e97|M5|B,
187951051,183672022,2026-05-06T15:06:40+00:00,1778080000190,1,1,0,183671942,4,0.1,82326.98,0.0,0.0,-1.73,0.0,BTCUSD,[sl 82327.73],
187952470,183672902,2026-05-06T15:08:22+00:00,1778080102072,0,0,0,183672902,3,0.1,82396.76,0.0,0.0,0.0,0.0,BTCUSD,OV2|53303c|M5|B,
187952779,183673116,2026-05-06T15:09:04+00:00,1778080144237,1,1,0,183672902,4,0.1,82373.29,0.0,0.0,-2.35,0.0,BTCUSD,[sl 82378.26],
187953043,183673322,2026-05-06T15:09:44+00:00,1778080184808,0,0,0,183673322,3,0.1,82364.99,0.0,0.0,0.0,0.0,BTCUSD,OV2|da3586|M5|B,
187953074,183673344,2026-05-06T15:09:48+00:00,1778080188866,1,1,0,183673322,4,0.1,82345.33,0.0,0.0,-1.97,0.0,BTCUSD,[sl 82348.49],
187955523,183674920,2026-05-06T15:11:28+00:00,1778080288932,0,0,0,183674920,3,0.1,82335.57,0.0,0.0,0.0,0.0,BTCUSD,OV2|4d0ef6|M5|B,
187955554,183674944,2026-05-06T15:11:34+00:00,1778080294788,1,1,0,183674920,4,0.1,82318.84,0.0,0.0,-1.67,0.0,BTCUSD,[sl 82319.07],
187956247,183675401,2026-05-06T15:12:57+00:00,1778080377125,0,0,0,183675401,3,0.1,82306.57,0.0,0.0,0.0,0.0,BTCUSD,OV2|710622|M5|B,
187957669,183676313,2026-05-06T15:14:23+00:00,1778080463266,1,1,0,183583492,4,0.1,1.36114,0.0,0.0,-8.0,0.0,GBPUSD,[sl 1.36118],
187957814,183676456,2026-05-06T15:14:33+00:00,1778080473756,1,1,0,183675401,4,0.1,82284.42,0.0,0.0,-2.22,0.0,BTCUSD,[sl 82290.07],
187961947,183679174,2026-05-06T15:15:57+00:00,1778080557811,0,0,0,183679174,3,0.1,82306.93,0.0,0.0,0.0,0.0,BTCUSD,OV2|cadc41|M5|B,
187962002,183679219,2026-05-06T15:16:01+00:00,1778080561216,1,1,0,183679174,4,0.1,82286.72,0.0,0.0,-2.02,0.0,BTCUSD,[sl 82290.43],
187963347,183680112,2026-05-06T15:17:45+00:00,1778080665526,0,0,0,183680112,3,0.1,82256.22,0.0,0.0,0.0,0.0,BTCUSD,OV2|f16893|M5|B,
187965841,183681680,2026-05-06T15:19:08+00:00,1778080748307,1,1,0,183680112,4,0.1,82236.1,0.0,0.0,-2.01,0.0,BTCUSD,[sl 82239.72],
187972374,183685779,2026-05-06T15:22:23+00:00,1778080943381,0,0,0,183685779,3,0.1,82447.75,0.0,0.0,0.0,0.0,BTCUSD,OV2|aafe8a|M5|B,
187972585,183685930,2026-05-06T15:22:46+00:00,1778080966372,1,1,0,183685779,4,0.1,82431.17,0.0,0.0,-1.6600000000000001,0.0,BTCUSD,[sl 82431.25],
187973003,183686223,2026-05-06T15:23:36+00:00,1778081016059,0,0,0,183686223,3,0.1,82468.31,0.0,0.0,0.0,0.0,BTCUSD,OV2|4b294e|M5|B,
187973738,183686721,2026-05-06T15:24:01+00:00,1778081041436,1,1,0,183686223,4,0.1,82450.11,0.0,0.0,-1.8199999999999998,0.0,BTCUSD,[sl 82451.81],
187976306,183688401,2026-05-06T15:26:46+00:00,1778081206097,0,0,0,183688401,3,0.1,82410.78,0.0,0.0,0.0,0.0,BTCUSD,OV2|b16cc4|M5|B,
187976730,183688711,2026-05-06T15:27:49+00:00,1778081269497,1,1,0,183688401,4,0.1,82394.14,0.0,0.0,-1.6600000000000001,0.0,BTCUSD,[sl 82394.69],
187977609,183689303,2026-05-06T15:28:32+00:00,1778081312910,0,0,0,183689303,3,0.1,82386.82,0.0,0.0,0.0,0.0,BTCUSD,OV2|0ba7ee|M5|B,
187979350,183690526,2026-05-06T15:30:33+00:00,1778081433399,1,1,0,183689303,4,0.1,82368.99,0.0,0.0,-1.78,0.0,BTCUSD,[sl 82370.32],
187981745,183692190,2026-05-06T15:33:06+00:00,1778081586323,0,0,0,183692190,3,0.1,82412.22,0.0,0.0,0.0,0.0,BTCUSD,OV2|a2c881|M5|B,
187981896,183692307,2026-05-06T15:33:21+00:00,1778081601114,1,1,0,183692190,4,0.1,82395.49,0.0,0.0,-1.67,0.0,BTCUSD,[sl 82395.72],
187982432,183692728,2026-05-06T15:34:34+00:00,1778081674067,0,0,0,183692728,3,0.1,82389.88,0.0,0.0,0.0,0.0,BTCUSD,OV2|4da286|M5|B,
187983231,183693301,2026-05-06T15:37:18+00:00,1778081838170,1,1,0,183692728,4,0.1,82367.11,0.0,0.0,-2.2800000000000002,0.0,BTCUSD,[sl 82373.38],
187983375,183693382,2026-05-06T15:37:33+00:00,1778081853786,0,0,0,183693382,3,0.1,82354.86,0.0,0.0,0.0,0.0,BTCUSD,OV2|5e5c8a|M5|B,
187983873,183693702,2026-05-06T15:38:56+00:00,1778081936236,1,1,0,183693382,4,0.1,82336.79,0.0,0.0,-1.81,0.0,BTCUSD,[sl 82338.36],
187983944,183693742,2026-05-06T15:39:17+00:00,1778081957576,0,0,0,183693742,3,0.1,82333.52,0.0,0.0,0.0,0.0,BTCUSD,OV2|e72d7a|M5|B,
187984166,183693912,2026-05-06T15:40:13+00:00,1778082013595,1,1,0,183693742,4,0.1,82314.97,0.0,0.0,-1.8599999999999999,0.0,BTCUSD,[sl 82317.02],
187984804,183694374,2026-05-06T15:42:11+00:00,1778082131709,0,0,0,183694374,3,0.1,82317.13,0.0,0.0,0.0,0.0,BTCUSD,OV2|29bad9|M5|B,
187985307,183694755,2026-05-06T15:44:03+00:00,1778082243703,1,1,0,183694374,4,0.1,82296.42,0.0,0.0,-2.07,0.0,BTCUSD,[sl 82300.63],
188000072,183705762,2026-05-06T16:07:06+00:00,1778083626364,1,0,0,183705762,3,0.05,4679.85,0.0,0.0,0.0,0.0,XAUUSD,OV2|ca7f80|M5|S,
188000431,183706092,2026-05-06T16:07:40+00:00,1778083660273,0,1,0,183705762,4,0.05,4682.36,0.0,0.0,-12.55,0.0,XAUUSD,[sl 4682.35],
188002985,183707688,2026-05-06T16:08:44+00:00,1778083724269,1,0,0,183707688,3,0.05,4670.57,0.0,0.0,0.0,0.0,XAUUSD,OV2|ee3176|M5|S,
188003135,183707793,2026-05-06T16:08:50+00:00,1778083730257,0,1,0,183707688,4,0.05,4673.11,0.0,0.0,-12.7,0.0,XAUUSD,[sl 4673.07],
188006156,183710012,2026-05-06T16:11:35+00:00,1778083895520,1,0,0,183710012,3,0.05,4679.58,0.0,0.0,0.0,0.0,XAUUSD,OV2|b08ae3|M5|S,
188007707,183711151,2026-05-06T16:14:23+00:00,1778084063979,0,1,0,183710012,4,0.05,4682.08,0.0,0.0,-12.5,0.0,XAUUSD,[sl 4682.07],
188010441,183713017,2026-05-06T16:16:29+00:00,1778084189054,1,0,0,183713017,3,0.05,4685.02,0.0,0.0,0.0,0.0,XAUUSD,OV2|a31a90|M5|S,
188011565,183713857,2026-05-06T16:19:20+00:00,1778084360312,0,0,0,183713857,3,0.1,156.24,0.0,0.0,0.0,0.0,USDJPY,OV2|c071d5|M5|B,
188013421,183715196,2026-05-06T16:22:25+00:00,1778084545454,1,0,0,183715196,3,0.1,1.17509,0.0,0.0,0.0,0.0,EURUSD,OV2|2f5433|M5|S,
188017909,183719014,2026-05-06T16:31:12+00:00,1778085072231,0,1,0,183713017,4,0.05,4687.84,0.0,0.0,-14.1,0.0,XAUUSD,[sl 4687.52],
188018866,183719678,2026-05-06T16:31:48+00:00,1778085108631,1,0,0,183719678,3,0.05,4687.34,0.0,0.0,0.0,0.0,XAUUSD,OV2|002890|M5|S,
188019600,183720226,2026-05-06T16:32:19+00:00,1778085139342,0,1,0,183719678,4,0.05,4689.87,0.0,0.0,-12.65,0.0,XAUUSD,[sl 4689.84],
188021603,183721805,2026-05-06T16:33:21+00:00,1778085201112,1,0,0,183721805,3,0.05,4689.26,0.0,0.0,0.0,0.0,XAUUSD,OV2|196a8b|M5|S,
188021701,183721902,2026-05-06T16:33:27+00:00,1778085207467,0,1,0,183721805,4,0.05,4691.96,0.0,0.0,-13.5,0.0,XAUUSD,[sl 4691.76],
188024556,183723950,2026-05-06T16:34:37+00:00,1778085277664,1,1,0,183713857,4,0.1,156.159,0.0,0.0,-5.22,0.0,USDJPY,[sl 156.160],
188035179,183731624,2026-05-06T16:47:08+00:00,1778086028389,1,0,0,183731624,3,0.1,81624.01,0.0,0.0,0.0,0.0,BTCUSD,OV2|189a65|M5|S,
188035181,183731626,2026-05-06T16:47:08+00:00,1778086028619,0,1,0,183731624,4,0.1,81642.01,0.0,0.0,-1.8,0.0,BTCUSD,[sl 81640.51],
188035250,183731669,2026-05-06T16:47:13+00:00,1778086033750,0,0,0,183731669,3,0.05,4693.89,0.0,0.0,0.0,0.0,XAUUSD,OV2|50089b|M5|B,
188036439,183732541,2026-05-06T16:48:42+00:00,1778086122010,1,0,0,183732541,3,0.1,81695.29,0.0,0.0,0.0,0.0,BTCUSD,OV2|0770c5|M5|S,
188036471,183732561,2026-05-06T16:48:45+00:00,1778086125270,0,1,0,183732541,4,0.1,81723.68,0.0,0.0,-2.84,0.0,BTCUSD,[sl 81713.79],
188038422,183733873,2026-05-06T16:50:35+00:00,1778086235421,1,0,0,183733873,3,0.1,81673.04,0.0,0.0,0.0,0.0,BTCUSD,OV2|25cf70|M5|S,
188038428,183733878,2026-05-06T16:50:35+00:00,1778086235844,0,1,0,183733873,4,0.1,81692.31,0.0,0.0,-1.9300000000000002,0.0,BTCUSD,[sl 81689.54],
188040158,183735110,2026-05-06T16:51:58+00:00,1778086318589,1,0,0,183735110,3,0.1,81645.34,0.0,0.0,0.0,0.0,BTCUSD,OV2|1e8ec6|M5|S,
188040170,183735125,2026-05-06T16:51:59+00:00,1778086319042,0,1,0,183735110,4,0.1,81662.12,0.0,0.0,-1.6800000000000002,0.0,BTCUSD,[sl 81661.84],
188041497,183736050,2026-05-06T16:53:31+00:00,1778086411139,1,0,0,183736050,3,0.1,81624.08,0.0,0.0,0.0,0.0,BTCUSD,OV2|dec454|M5|S,
188041852,183736295,2026-05-06T16:53:46+00:00,1778086426226,0,1,0,183736050,4,0.1,81647.0,0.0,0.0,-2.29,0.0,BTCUSD,[sl 81642.40],
188045996,183739219,2026-05-06T16:56:26+00:00,1778086586989,1,0,0,183739219,3,0.1,81640.94,0.0,0.0,0.0,0.0,BTCUSD,OV2|3b52f8|M5|S,
188046013,183739231,2026-05-06T16:56:28+00:00,1778086588941,0,1,0,183739219,4,0.1,81661.19,0.0,0.0,-2.03,0.0,BTCUSD,[sl 81657.44],
188047083,183740102,2026-05-06T16:58:04+00:00,1778086684912,1,0,0,183740102,3,0.1,81712.15,0.0,0.0,0.0,0.0,BTCUSD,OV2|01e245|M5|S,
188051195,183743205,2026-05-06T17:02:48+00:00,1778086968825,1,0,0,183743205,3,0.1,156.143,0.0,0.0,0.0,0.0,USDJPY,OV2|2abad5|M5|S,
188054652,183745788,2026-05-06T17:06:54+00:00,1778087214693,0,1,0,183743205,4,0.1,156.219,0.0,0.0,-4.89,0.0,USDJPY,[sl 156.217],
