entry_idx,exit_idx,pnl,mae,mfe
60827,60829,12.539999999999964,14.88000000000011,22.539999999999964
60832,60833,-10.0,14.400000000000546,1.8800000000001091
61302,61304,-2.5,19.38000000000011,7.5
62683,62686,-8.899999999999636,13.549999999999272,1.1000000000003638
62742,62745,0.6199999999998909,9.300000000000182,13.270000000000437
62748,62750,-4.970000000000255,9.229999999999563,5.029999999999745
62753,62759,43.64000000000033,9.889999999999418,53.64000000000033
63501,63503,-8.240000000000691,12.220000000000255,5.109999999999673
63521,63523,-3.259999999999309,10.25,6.740000000000691
63553,63555,-7.279999999999745,12.329999999999927,2.7200000000002547
64003,64005,-6.460000000000036,12.460000000000036,8.450000000000728
64937,64943,-1.0599999999994907,8.139999999999418,8.94000000000051
65307,65313,-4.699999999999818,9.029999999999745,5.300000000000182
65319,65322,8.270000000000437,9.970000000000255,18.270000000000437
66312,66313,-10.0,25.079999999999927,5.579999999999927
66556,66558,-2.9400000000005093,10.789999999999964,7.059999999999491
67632,67634,-7.279999999999745,12.639999999999418,2.7200000000002547
67693,67694,-10.0,13.109999999999673,2.4600000000000364
68148,68150,4.369999999999891,27.420000000000073,14.36999999999989
68153,68154,-10.0,10.860000000000582,2.119999999999891
68156,68160,-5.520000000000437,10.19000000000051,5.319999999999709
68263,68266,5.390000000000327,12.069999999999709,15.390000000000327
68479,68494,-9.979999999999563,10.30999999999949,2.680000000000291
68907,68910,-10.0,13.970000000000255,0.819999999999709
68990,68999,9.199999999999818,5.400000000000546,19.199999999999818
69009,69012,-9.789999999999964,13.849999999999454,0.6599999999998545
69046,69048,-8.519999999999527,10.100000000000364,1.480000000000473
69051,69053,-0.7899999999999636,13.760000000000218,9.210000000000036
69064,69069,33.19999999999982,9.590000000000146,43.19999999999982
69073,69076,5.989999999999782,12.699999999999818,17.51000000000022
69162,69165,18.25,26.159999999999854,28.25
69358,69369,-9.779999999999745,10.590000000000146,1.050000000000182
69421,69422,-10.0,11.390000000000327,0.8499999999994543
69688,69692,0.13999999999941792,10.010000000000218,10.139999999999418
69930,69939,12.61999999999989,9.63000000000011,22.61999999999989
69950,69957,17.32000000000062,8.079999999999927,27.32000000000062
70117,70122,-4.149999999999636,6.259999999999309,5.850000000000364
70147,70150,7.309999999999491,38.80000000000018,20.36999999999989
70220,70222,-1.3500000000003638,7.510000000000218,8.649999999999636
70248,70250,18.079999999999927,12.149999999999636,50.81999999999971
70251,70252,-10.0,26.899999999999636,10.320000000000618
70253,70254,-10.0,16.550000000000182,4.089999999999236
70255,70257,1.4399999999995998,9.200000000000728,14.399999999999636
70274,70275,-10.0,24.98999999999978,7.720000000000255
70334,70335,-10.0,16.26000000000022,3.6599999999998545
70354,70356,-3.990000000000691,6.450000000000728,6.289999999999964
70362,70364,1.300000000000182,27.269999999999527,12.789999999999964
70365,70373,21.289999999999964,12.600000000000364,31.289999999999964
70452,70456,6.130000000000109,15.739999999999782,16.13000000000011
70457,70459,0.009999999999308784,10.580000000000837,10.009999999999309
70833,70836,-4.460000000000036,11.090000000000146,5.539999999999964
70903,70904,-10.0,21.909999999999854,8.529999999999745
71323,71329,12.3100000000004,12.100000000000364,22.3100000000004
71838,71843,-4.039999999999964,11.11999999999989,5.960000000000036
71850,71851,-10.0,16.57000000000062,1.1700000000000728
72005,72007,-5.869999999999891,14.359999999999673,4.130000000000109
72710,72715,10.3100000000004,8.260000000000218,20.3100000000004
73122,73137,-0.7700000000004366,8.260000000000218,9.229999999999563
73142,73146,23.770000000000437,15.329999999999927,33.77000000000044
73169,73173,-4.859999999999673,9.159999999999854,5.140000000000327
73213,73216,-8.510000000000218,16.32000000000062,1.6499999999996362
73221,73223,-6.6299999999992,11.199999999999818,7.0
73323,73329,-2.4700000000002547,10.050000000000182,7.529999999999745
73332,73334,-9.900000000000546,12.289999999999964,1.839999999999236
73662,73680,-7.9099999999998545,11.159999999999854,3.050000000000182
73722,73724,-5.880000000000109,7.099999999999454,5.489999999999782
73782,73787,-4.360000000000582,9.860000000000582,8.699999999999818
74437,74439,-3.4600000000000364,11.610000000000582,6.539999999999964
74503,74517,-1.1300000000001091,8.0600000000004,8.86999999999989
